ID,TEMA,LOCAL,TEMPO,CATEGORIA,STATUS,DESCRICAO,URL,ANO,MES,DIA,DIA_DO_ANO,SEMANA_DO_ANO,DIA_DA_SEMANA,TRIMETRES,CASOS,Empresa,ESTADO
132948867,NOTHBOOK,Fortaleza - CE,2021-11-16,Problemas no carregador<->Notebooks<->Ibyte - Loja Física<->Informática,Respondida,"Ola, Bom dia, Deixei um notebook na Loja Ibyte da Barão do Rio Branco, no dia 08/10/2021 - deixei para fazer um orçamento, fui informada no dia seguinte que teria que comprar uma peça e pagar antecipadamente. O que foi feito, estive na loja , paguei no cartão o e recebi a noticia que em 10 dias estaria, pronto. Acontece, que: Estive na loja duas vezes, já liguei várias vezes e não obtenho resposta desejada, ou seja a noticia para receber o notebook. ORDEM DE SERVIÇO NUMERO F16/076029  DE 08/10/2021. Diante disso, resolvi reclamar assim pode ser que tenho uma resposta satisfatória.  No aguardo Marina Gomes ",https://www.reclameaqui.com.br//ibyte-loja-fisica/nothbook_YMQkM518DEDUEcaf/,2021,11,16,320,46,1,4,2,Ibyte,CE
132968157,Goldentech PESSIMA QUALIDADE ,Campina Grande - PB,2021-11-16,Botões quebrados<->Teclados<->Ibyte - Loja Física<->Informática,Resolvido,"infeliz foi o dia que entrei nessa loja e fui convencido a comprar um teclado mecânico jurando que era um produto de qualidade, me venderam a ideia de que duraria anos e anos, hoje estou voltando com um produto quebrado pra casa pois não trocaram o lixo que me venderam, troquei o produto uma vez por que deu defeito e menos de 5 meses depois vou ter que trocar de novo, mas não posso por que a garantia venceu. basicamente perdi R$300,00 de graça pois vou ter que comprar outro agora, fica o aviso para qualquer um, não compre esse lixo de marca nem entrem nessa loja nunca na sua vida.",https://www.reclameaqui.com.br//ibyte-loja-fisica/goldentech-pessima-qualidade_57KFV67Xn4lC5wr8/,2021,11,16,320,46,1,4,2,Ibyte,PB
133017965,Problema com produto na garantia ,Teresina - PI,2021-11-17,Outro Tipo de produto/Serviço<->Ibyte - Loja Física<->Não encontrei meu problema,Resolvido,"Comprei duas cadeiras na loja, a primeira cadeira apresentou um problema e foi trocada, a que foi trocada continua apresentando o mesmo problema, a segunda cadeira apresentou um problema na roda e a vendedora pediu que levasse a cadeira na loja, agora apresentou outro problema, não fica mais fixa a cadeira, só fica reclinando, e a vendedora pediu novamente pra que levasse a cadeira a loja, eu não tenho como levar e a vendedora não me passou nenhuma outra possibilidade de solução do problema, mesmo havendo técnicos na loja, na primeira vez ela falou que o técnico não poderia vir porque estava de férias. ",https://www.reclameaqui.com.br//ibyte-loja-fisica/problema-com-produto-na-garantia_3K1yco10kNxdHUqJ/,2021,11,17,321,46,2,4,1,Ibyte,PI
133094197,Teclado GoldenTec,Brasília - DF,2021-11-18,Teclados<->Má qualidade<->Ibyte - Loja Física<->Informática,Respondida,"Ganhei um teclado Goldentec de presente da minha namorada em Julho/2021, e logo começaram os meus problemas: Ao ligar o teclado, o mesmo desligava sozinho e não ligava novamente, passei 2 dias tentando resolver o problema até que fui a loja, onde foi constatado defeito e efetuado a troca em garantia do produto. Após 1 mês utilizando o teclado, o mesmo apresenta defeito nas teclas, principalmente na letra D e L, onde elas funcionam quando quer. Novamente, fui à loja, mas para minha surpresa, a loja da iByte no Conjunto Nacional - DF encerrou suas atividades. Sou programador, trabalho com o meu computador, e como não podia ficar sem teclado, precisei efetuar a compra de outra peça. Liguei no suporte e me disseram que o prazo de devolução do produto é de apenas 72h. Gostaria de solicitar a devolução do teclado, pois o mesmo apresentou defeito pela terceira vez, e infelizmente precisei efetuar a compra de outro produto.Saliento que aqui no ReclameAqui há várias reclamações desse mesmo teclado, atestando falha na produção ou que o produto é de baixa qualidade. Solicito apenas a DEVOLUÇÃO, caso não seja possível, entrarei em contato com o Procon e tomarei as medidas cabíveis judicialmente. CPF do comprador: 610.457.943.41Ana Beatriz Pereira LimaNota fiscal anexada junto à reclamação",https://www.reclameaqui.com.br//ibyte-loja-fisica/teclado-goldentec_tY64Sk3ptiAsffGL/,2021,11,18,322,46,3,4,1,Ibyte,DF
133207493,RECUSA DE CANCELAMENTO ,Belém - PA,2021-11-19,Aparelhos de som<->Problemas com Bluetooth<->Ibyte - Loja Física<->Eletroeletrônicos,Resolvido,"Comprei uma caixa de som na loja Ibyte do Shopping Grão Pará com garantia estendida, mas a mesma veio com defeito de fabricação. Depois de alguns dias de uso o Bluetooth da caixa de som passou a descontecar sozinho do celular. Todas as vezes que eu ligava o som, acontecia isso. Fui na loja e relatei o problema e eles ""trocaram"" por uma outra caixa e a mesma permaceu com o mesmo defeito. Fui na loja física novamente solicitando dessa vez o cancelamento da compra, mas  a gerente incompetente negou o meu direito, alegando que eu não poderia cancelar. Eu disse para a mesma que a caixa de som apresenta um vício oculto, que não da para ser detectado de imediato, somente quando o produto está sendo utilizado. E que eu tenho 90 dias para efetuar o cancelamento por se tratar de um produto durável. Estou no meu direito, comprei um produto com defeito!!! Mas ela não resolveu nada e não está nem aí para a satisfação do cliente! Me fez perder tempo e me causou um estresse desnecessário.O Técnico disse que fez a verificação e não detectou nenhum defeito. E quis provar que o defeito estava no meu celular. Como o defeito pode está no meu celular se eu conecto o mesmo em outras caixas de som e o problema não ocorre??? Não coloco mais os pé nessa loja e não indico para ninguém! Se vocês não resolverem irei no Procon e na Justiça procurar os diretos meus direitos de consumidora. Aguardo uma resposta. ",https://www.reclameaqui.com.br//ibyte-loja-fisica/recusa-de-cancelamento_nYNP4cQ14ZJX-2jM/,2021,11,19,323,46,4,4,2,Ibyte,PA
133206163,Comprei e em menos de um mês já teve que ir ao conserto 2 vezes e nada foi resolvido,Fortaleza - CE,2021-11-19,Ibyte - Loja Física<->Informática<->Outro Tipo de produto/Serviço,Respondida,"Desde do dia da compra do PC, apresentava-se problemas ao usar o PC, sempre reiniciava, enquanto estava utilizando, no início foi ignorado pelo fato de que o acontecimento era raro, mas em pouco tempo se tornou impossível utilizar a máquina. Foi levado para a assistência técnica em um mês, após a compra, avisei sobre o problema, disseram que iria ficar em análise por 5 dias, e após esses dias, poderia buscá-lo, após esses 5 dias, a loja entrou em contato e pediu para que eu buscasse, fui, entrei a nota ORIGINAL para poder receber o produto, recebi mas a vendedora não me entregou a nota original, quando cheguei em casa, fui testar o produto, nada havia sido resolvido, me disseram ter trocado o SSD, mas o problema continuou. Voltei lá, pois o problema não tinha sido resolvido, pedir para trocar, e o funcionário da loja disse que precisava ficar em teste para que isso fosse possível, ficou lá para ser consertado, busquei no dia seguinte, após uma ligação. Quando cheguei em casa, fui testar a máquina, e o produto SIMPLESMENTE ""PAPOCOU"", saiu umas luzes brancas de dentro, fumaça, cheiro forte de queimado. Quero um produto NOVO, pois desde o início, este dá sinais de que não está funciona como deveria. Amanhã mesmo irei pela terceira vez, e eu já não aguento mais.",https://www.reclameaqui.com.br//ibyte-loja-fisica/comprei-e-em-menos-de-um-mes-ja-teve-que-ir-ao-conserto-2-vezes-e-nada-foi_a-MxeeV7-DFmx1AC/,2021,11,19,323,46,4,4,2,Ibyte,CE
133254869,"Não cumprimento da garantia, mais de 7 anos. ",Fortaleza - CE,2021-11-21,Tablets<->Mau Atendimento<->Ibyte - Loja Física<->Informática,Em réplica,"Tive já diversas tentativas de resolver meu problema, mas a empresa continua determinada a não cumprir seus deveres e a lei. Meu caso ocorreu em 2014, comprei um tablet na loja física da Ibyte, o vendedor disse-me que eu poderia transportar o tablet na mochila, eu mostrei a mochila, porém com pouco mais de 1 mês de uso o tablet apareceu com manchas na tela, a Ibyte então se recusou a cumprir a garantia e o código de defesa do consumidor que garante que uma oferta (no caso, a oferta de garantia) verbal se equipara àquela feita no contrato impresso.  ",https://www.reclameaqui.com.br//ibyte-loja-fisica/nao-cumprimento-da-garantia-mais-de-7-anos_Bpwau3Sv4rwgiyrj/,2021,11,21,325,46,6,4,1,Ibyte,CE
133309677,Não cumpriu com o acordo,Fortaleza - CE,2021-11-22,Ibyte - Loja Física<->Informática<->Outro Tipo de produto/Serviço,Em réplica,"Levei meu computador para a assistência técnica na Ibyte do North shopping da avenida Bezerra de Menezes - Fortaleza,Ce, pq meus arquivos não estavam abrindo, eu perguntei por diversas vezes que ""não é vírus?"", o técnico e a vendedora disseram que não era vírus, mas somente o HD. Resolvi comprar um computador novo e perguntei se teria como transferir todos os dados do PC velho para o novo, fui informado que sim, ao que novamente procurei saber se não seria transferido o possível vírus, eles afirmaram que não era vírus e que não teria nenhum problema. Não pedi um antivírus, qdo após o pagamento, a vendedora disse que colocou um antivíru. Vim hoje 22/11 pegar meus computadores velho e o novo, pois iniciei a compra no sábado dia 20, mas agora segunda dia 22 de novembro recebi a informação que meu computador está com vírus, ou seja, tudo que falei eles desconaidereram pra fazer a venda. Agora estou com prejuízos, pq meu trabalho depende desses computadores. ",https://www.reclameaqui.com.br//ibyte-loja-fisica/nao-cumpriu-com-o-acordo_WxwcBy8oS1wUO4Yx/,2021,11,22,326,47,0,4,1,Ibyte,CE
133407547,problema não resolvido ,Eusébio - CE,2021-11-23,Ibyte - Loja Física,Respondida,"A alguns dias abri uma reclamação contra loja IBYTE do Eusébio e no outro dia saiu resposta sobre orçamento e com um prazo. Hoje, dia 23/11/2021, data prevista para receber me notebook (foi feito um orçamento para recuperação de placa mãe), entro em contato com o responsável e ele me avisa que está sendo feito uma cotação de nova placa. Se eu não entro em contato não saberia que o serviço não tinha dado certo. Estou relatando por que de agora decido que quero meu notebook de volta e que irei atrás de reparar os prejuízos que fiquei com a falta dele por esses 1 mês. ",https://www.reclameaqui.com.br//ibyte-loja-fisica/problema-nao-resolvido_Rcv4ba9Flf8Gduxs/,2021,11,23,327,47,1,4,1,Ibyte,CE
133438701,Falta de compromisso com integradores.,Iguatu - CE,2021-11-25,Ibyte - Loja Física,Em réplica,"Sou um integrador da região do Ceará, Nos dia 04 e 05 Novembro fechamos 02 pedidos com a GT Solar (Faz parte do grupo Ibyte), Sendo estes 2 pedidos confirmados pelo vendedor afirmando que estava tudo OK. No dia 18 de novembro o vendedor retornou a gente relatando que não conseguiria mais fechar os pedidos por motivos de falta de equipamento, segundo ele, ele não tinha dimensão de como estava as vendas e não passou nossos pedidos para o setor de faturamento, quando ele enviou o pedido já não havia mais os equipamentos para fazer o faturamento dos mesmos, sendo isso tendo um atraso de 15 dias para passar nossos pedidos e dar o retorno, representando uma grande falta de compromisso e responsabilidade com o integrador sendo relatado também o problema para o gerente de vendas porém sem respostas. Estes pedidos foram comprados pelos clientes através de financiamento bancário, ou seja, estavam de contrato assinado com o banco e para cancelar seria pago multas. Para não falharmos com nossos clientes arcamos com todos os custos e diferença de preços para atendermos os clientes, resultando em um prejuízo de mais de R$ 8.000,00 (Oito mil reais) que ficou para nossa empresa. ",https://www.reclameaqui.com.br//ibyte-loja-fisica/falta-de-compromisso-com-integradores_CAHwHFhJLM1t9L90/,2021,11,25,329,47,3,4,2,Ibyte,CE
133561209,Fui enganado/ preço acima do mercado ,Belém - PA,2021-11-25,Promoção<->Smartphone<->Celulares e Smartphones<->Blackfriday<->Ibyte - Loja Física,Não resolvido,"Meu celular quebrou, fui a loja física do ibyte shopping castanheira, devido meu trabalho não posso ficar sem celular,  a empresa meu vendeu o celular Samsung A12/ SM A12M- DS  que na loja virtual do ibyte está no valor de R$ 999,00, na loja física o celular foi vendido a R$1.200,00, sendo que no local que o celular se encontrava não tinha o valor exposto, eu pensando que tava levando com a promoção da Black ibyte, acabei pagando a mais do valor do mercado e do próprio site  virtual, muita enganação.  Estou revoltado ",https://www.reclameaqui.com.br//ibyte-loja-fisica/fui-enganado-preco-acima-do-mercado_lPHpSlbUIk0QwKju/,2021,11,25,329,47,3,4,2,Ibyte,PA
133572733,Placa mãe vendida sem controle de qualidade ,Fortaleza - CE,2021-11-26,"Produto com defeito<->Componentes, peças e acessórios<->Ibyte - Loja Física<->Informática",Resolvido,Comprei uma placa mãe e quando foi instalada o conector estava sem funcionar. Resultado perdi dinheiro e tempo pois na RESOLVERAM até então. Não conecta com a internet. Aliás não  é  a 1a vez que placas como bioestar e goldentec da American Trends são assim.Deixo formalizado minha queixa contra a ibyte que me passou um componente de computador.,https://www.reclameaqui.com.br//ibyte-loja-fisica/placa-mae-vendida-sem-controle-de-qualidade_IXxTxDIqO2UF4ciX/,2021,11,26,330,47,4,4,1,Ibyte,CE
133775907,Ausência de grave e volume do fone,Manaus - AM,2021-11-29,"Acessórios para Celulares, Tablets e Computadores<->Problema com som<->Fone de ouvido<->Ibyte - Loja Física",Respondida,"Boa Noite, adquiri o fone da JBL Tune215BT, e em menos de 02 meses de uso, notei que o volume perdeu qualidade , inclusive o grave. O fone nunca sofreu nenhuma queda e também não teve contato com água. O fone também deslocou uma das borrachas do lado, em menos de 1 mês. Gostaria que fosse resolvido esse problema porque creio que ainda tenho garantia. Fiz a compra na ibyte da rua Grande, no Centro de São luís.",https://www.reclameaqui.com.br//ibyte-loja-fisica/ausencia-de-grave-e-volume-do-fone_SQC1Zk9rURJRORhF/,2021,11,29,333,48,0,4,1,Ibyte,AM
119571907,Atendimento vendedor Ricardo loja Shopping Parangaba,Fortaleza - CE,2021-12-02,Celulares e Smartphones<->Estorno do valor pago<->Ibyte - Loja Física<->Celular,Resolvido,"Fui na loja comprar um celular da Sansung A01 informo e digo ao vendedor que será PESSOA JURÍDICA, email estava errado 15 minutos para trocar no sistema e ninguém sabia nem o responsável. Depois na hora de pagar o caixa pergunta ao vendedor mandou DANFE e ele confirma que sim e não foi a Danfe e sim cupom fiscal... mais meia hora aguardando para cancelar e emitir a Danfe que foi feita após de muitos aborrecimentos. Gestores da Ibyte não é a primeira vez que tenho aborrecimentos com seus colaboradores. Atendimento de qualidade é ESSENCIAL NESSA ÉPOCA DE PANDEMIA. Fica aí a dica",https://www.reclameaqui.com.br//ibyte-loja-fisica/atendimento-vendedor-ricardo-loja-shopping-parangaba_xmHm0wufH2AJQfbh/,2021,12,2,336,48,3,4,1,Ibyte,CE
120904025,A IBYTE SE RECUSA A DEVOLVER MEU NOTEBOOK,Fortaleza - CE,2021-12-03,Ibyte - Loja Física<->Informática,Resolvido,"Dia 28/02/2021 levei meu notebook para a assistência técnica da ibyte no North Shopping Fortaleza. Três dias depois recebi um email que deveria conter o orçamento porém a imagem veio corrompida e não pude ver valores. Respondi o email avisando do problema e não recebi resposta. Hoje, dia 12/03/2021 após esperar pacientemente por algum sinal de vida da loja, dando aula na casa de amigos, pois sou professora e preciso do notebook para ministrar as aulas, liguei na loja e recebi a informação de que o orçamento não consta no sistema e que não existe nenhum técnico disponível para fazê-lo. Que eu preciso esperar o fim do decreto de lockdown para receber apenas o orçamento, imagina o quanto eu vou esperar para enfim receber o produto de volta. Diante da situação, solicitei a devolução do produto mesmo defeituoso pois poderia tentar encontrar algum técnico particular e a atendente disse que nenhum produto será devolvido até que o lockdown termine. Solicitei uma conversa com o gerente e a mesma atendente disse que não seria possível. É uma situação surreal. Estou tendo um produto MEU retido por uma loja e a mesma se recusa a devolvê-lo ou sequer se dispõe a falar sobre. Eu quero meu notebook de volta. Criar essa reclamação foi apenas o primeiro passo, PROCON será o segundo e tomarei todos os passo necessários até reaver o que me pertence.",https://www.reclameaqui.com.br//ibyte-loja-fisica/a-ibyte-se-recusa-a-devolver-meu-notebook_z0CTdMn_GDGNGCJk/,2021,12,3,337,48,4,4,1,Ibyte,CE
122390655,Segunda via de nota fiscal,Fortaleza - CE,2021-12-04,"Acessórios para Celulares, Tablets e Computadores<->Fone de ouvido<->Ibyte - Loja Física<->Produto com defeito",Resolvido,"Gostaria da segunda via da minha nota fiscal, fone de ouvido bluetooth gt fun.",https://www.reclameaqui.com.br//ibyte-loja-fisica/segunda-via-de-nota-fiscal_vtgLziA6aX2EGKHq/,2021,12,4,338,48,5,4,1,Ibyte,CE
134627383,Não está comprino com os prazo  de entrega,Barbalha - CE,2021-12-17,Ibyte - Loja Física,Respondida,"Venho aqui falar que tenho muito cuidado ao compra na GT solar quê pertence o grupo ibyte na demorará na entrega de material solar fiz alguns financiamento para os meu clientes junto a GT e eles demoram muito tem  aproximadamente 3 mês só mim eviaram só uma parte dos equipamentos dos clientes  a minha empresa estar muito prejudicada por conta Da GT solar do Grupo Ybyte já tenho cliente vindo até minha Loja pra cancelar o financiamento já não sei o quê fazer não a GT  solar não tem nem uma responsabilidade com os cliente a minha empresa está muito prejudicada no mercado por conta da,GT solar do grupo ibyte não fazer a entregar dos materiais dos meus  clientes ",https://www.reclameaqui.com.br//ibyte-loja-fisica/nao-esta-comprino-com-os-prazo-de-entrega_A9cTkkcgijOBA580/,2021,12,17,351,50,4,4,1,Ibyte,CE
135158507,Comprei um aparelho de ar condicionado e recebi outro..,Maracanaú - CE,2021-12-20,Ibyte - Loja Física<->Eletroeletrônicos<->Outro Tipo de produto/Serviço,Respondida,Olá! Sou Kátia Farias. no sábado dia 18 efetuei uma compra na loja do North shopping da Ibyte em Maracanaú. porém a compra do anuncio é um aparelho de ar condicionado LG com valor em promoção de r$ 1999 parcelado em 10 vezes com energia de economia de 70% que a velocidade dele 40% mais rápida. enfim fui lá fiz alguns vídeos do aparelho e comprei a peça. quando eu cheguei em casa que foi montado a peça na parede eu estava no trabalho. O montador de minha confiança quando eu cheguei não era o mesmo aparelho que eu comprei. tenho todas as provas todas as fotos tenho todos os vídeos procurei a loja e a moça me falou que não tinha gerente o gerente só ia estar lá em janeiro mandaram eu ligar um 14020 liguei o qual a moça falou que não pode resolver nada que a loja que tem que resolver porque a loja física então não sei mais o que fazer estou com esse problema terrível lá embaixo porque paguei r$ 500 para instalar enquanto levei uma coisa para minha casa para minha residência que não foi o que eu comprei. Fico no aguardo de um retorno.,https://www.reclameaqui.com.br//ibyte-loja-fisica/comprei-um-aparelho-de-ar-condicionado-e-recebi-outro_48dP4m_EhXkgfwtO/,2021,12,20,354,51,0,4,1,Ibyte,CE
135281389,Computador q não funciona!!,Jaboatão dos Guararapes - PE,2021-12-21,Computadores all in one<->Ibyte - Loja Física<->Informática<->Produto com defeito,Respondida,"Boa tarde !! Comprei um computador na ibyte Rio Mar Recife (loja física) dia 12/12/21 q não funciona, levei no dia seguinte pra loja,  e ele voltou na assistência mais 4 vez seguindas e a loja ate o dia de hoje nao quer dar os créditos pra troca do computador. Hoje é 21 /12 e ate agora a  loja nao deu a resposta, e o meu trabalho fica aguardando a boa vontade da loja. Número da nota 25137 loja do Rio Mat de Recife PE.",https://www.reclameaqui.com.br//ibyte-loja-fisica/com-dor-q-nao-funciona_NsrarrA_56WN5NyS/,2021,12,21,355,51,1,4,1,Ibyte,PE
135506703,Caixa de som apresenta problemas após pouco tempo depois da garantia,Recife - PE,2021-12-26,Aparelhos de som<->Ibyte - Loja Física<->Eletroeletrônicos<->Problemas com o som,Resolvido,"Comprei uma caixa de som em dezembro de 2020 na ibyte e tinha como prazo de garantia 1 ano. Pois bem, após exatamente 5 dias o término da garantia a placa da caixa de som parou de funcionar, me espantei ao levar para consertar na ibyte e ser cobrado pro valor de 200 reais para a troca da placa. Pesquisando, verifiquei que o prazo médio de duração desse bem era de 4 anos, como com 1 ano e 5 dias sua placa para de funcionar? E pasmem, muito pouco após a garantia. Acredito que isso esteja caracterizado como um vício oculto, uma vez que a placa queimou pouco tempo após a garantia e antes do seus prazo médio de duração, me condicionando a fazer um reparo pago ou a troca por uma caixa nova. Como vocês podem me ajudar nisso? Gostaria de consertar sem ter que pagar, uma vez que espero que tenham essa boa fé.",https://www.reclameaqui.com.br//ibyte-loja-fisica/caixa-de-som-apresenta-problemas-apos-pouco-tempo-depois-da-garantia_nmDkAYUHg6ZzKLkJ/,2021,12,26,360,51,6,4,1,Ibyte,PE
135573333,Produto não entregue!! Descaso e demora na resolução!!,Fortaleza - CE,2021-12-27,Outros<->Ibyte - Loja Física<->Atraso na entrega<->Eletroeletrônicos,Respondida,"Quinta feira, dia 23.12, procurei um presente de Natal para meu pai na internet e achei no site da Ibyte. Tive a infelicidade de ligar para a loja e saber se o produto realmente seria entregue conforme o prazo estabelecido no site (em até 3h ou 1 dia útil). A vendedora disse que sim e que tb poderia realizar o pedido por telefone, e afim de agilizar o processo, resolvi realizar o pedido junto a vendedora Emanuella da IByte da Rui Barbosa. A mesma me garantiu que a entrega se daria até dia 24.12 em horario comercial, para pagto a ser realizado na entrega! Afirmei que era presente de Natal e que não poderia atrasar! (afinal procuraria outro presente ou outra empresa para comprar tal produto).No entanto, a encomenda não me gerou nenhum dado de protocolo, ordem de pedido, nada! Apenas a palavra da vendedora.No outro dia, 24.12, por volta de 13h da tarde, já preocupada em meu produto não chegar, liguei para a loja em busca de noticias e falei com outra vendedora que me passou o numero da central de distribuição, que no momento já não estava mais atendendo e dizia que voltariam as operações dia 27.12! Fiquei assustada! Foi então que a vendedora Emanuella me contatou pelo whatsapp (após solicitado) e me disse que ficasse tranquila que meu produto já estava na rota e chegaria dentro do horario comercial. Me tranquilizei já que a mesma me garantiu! Só que deu 18, 19, 20, 22h e nada do meu produto chegar!! E meu pai ficou sem presente. (Nada agradável para uma noite de Natal)!!Hoje, segunda feira, dia 27.12, entro em contato com o SAC da empresa que me diz que eu deveria verificar com a loja. Assim o fiz. E a vendedora (surpresa) diz que meu pedido estava cancelado no sistema e que não sabe o que houve!! Reportei o problema ao SAC novamente que mais uma vez disse que não conseguiria me ajudar e que eu resolvesse diretamente com a loja e a vendedora para realizar outro pedido!Em contato com a vendedora, a mesma disse que poderia solicitar novamente a entrega do produto como PRIORIDADE. Autorizei.. e estou ate agora aguardando a confirmação do envio. Ao questionar à vendedora, a mesma repassou o contato da responsável da loja para que eu entrasse em contato com ela para ""entender o que houve"" e não me respondeu se meu produto seria entregue ou não.Outro atendente entrou com contato comigo agora e me disse que a vendedora não conseguiu emitir meu produto novamente pois já estava com valor diferente (mais caro) do que quando solicitado dia 23.12!!Aguardando um retorno URGENTE com SOLUÇÃO e meu produto entregue!!",https://www.reclameaqui.com.br//ibyte-loja-fisica/produto-nao-entregue-descaso-e-demora-na-resolucao_fYC_Vz3EXUZVbW30/,2021,12,27,361,52,0,4,3,Ibyte,CE
135593397,Péssimo equipamento ,Recife - PE,2021-12-27,Computadores all in one<->Ibyte - Loja Física<->Informática<->Produto com defeito,Em réplica,"Comprei um computador na ibyte em fevereiro de 2021, ja para não causar problemas, montei algumas peças melhores como ssd, placa de vídeo etc, desde então meu computador ja deu problemas 4 vezes e sempre algo diferente: fonte, placa mãe que trocaram por uma de marca desconhecida, lote de ssd com erro, drivers etc. Trabalho com computador, dependo dele, paguei mais de 3 mil só pela CPU para todo mês uma dor de cabeça diferente enquanto nada é resolvido.  Tive que comprar mais um ano de garantia para nao perder o direito de assistência mas ainda sim serviço PESSIMO, sempre ajeitam algo quando volta em menos de 1 mes da tela azul. irei atrás do meu dinheiro de volta!",https://www.reclameaqui.com.br//ibyte-loja-fisica/pessimo-equipamento_ctz5viUFEL1CAEN7/,2021,12,27,361,52,0,4,3,Ibyte,PE
135597465,Nota Fiscal ,Natal - RN,2021-12-27,Outro Tipo de produto/Serviço<->Ibyte - Loja Física<->Não encontrei meu problema,Resolvido,"Boa noite ! Necessito da 2 via da nota fiscal da minha tv, vou viajar de mudança e no avião solicitam a nota. Vou viajar agora dia 30 de 00:00 É urgente !!!! ",https://www.reclameaqui.com.br//ibyte-loja-fisica/nota-fiscal_FBgWXb3idA5Ro8C4/,2021,12,27,361,52,0,4,3,Ibyte,RN
135793363,Produto Dá Defeito em Menos de 24 Horas,Fortaleza - CE,2021-12-31,"Acessórios para Celulares, Tablets e Computadores<->Ibyte - Loja Física<->Cartão de Memória<->Corrompido",Resolvido,"No dia 29/12/2021 comprei um cartão de memória micro SD da Goldentec de 64Gb na loja Ibyte da Barão do Rio Branco em Fortaleza. No mesmo dia o micro SD corrompeu no meu celular e eu não consegui mais acessar nenhum arquivo salvo nele nem pelo celular nem pelo PC. O celular simplesmente nem reconhece o cartão. Acabei perdendo tudo o que tinha salvo nele. No dia seguinte, 30/12/2021, fui na loja do Iguatemi para trocar o micro SD defeituoso por outro igual porque eu estava crente de que tinha sido azar meu do produto dar defeito assim tão rápido. Infelizmente, o outro micro SD que recebi na loja do Iguatemi apresentou o mesmo problema em menos de 24 horas ficando evidente a baixa qualidade do produto. Gostaria de receber meu dinheiro de volta ou de receber NA MINHA CASA um outro micro SD de 64Gb de outra marca (SanDisk de preferência) porque não tenho dinheiro nem tempo pra ficar me deslocando todo dia pra uma loja da Ibyte para trocar um produto.",https://www.reclameaqui.com.br//ibyte-loja-fisica/produto-da-defeito-em-menos-de-24-horas_HEe3_yM4Hk53J-qj/,2021,12,31,365,52,4,4,1,Ibyte,CE
137643593,Atendimento péssimo e retorno não realizado ,Fortaleza - CE,2022-01-02,"Componentes, peças e acessórios<->Ibyte - Loja Física<->Atraso na entrega<->Informática",Respondida,"Fui levar para consertar uma placa mãe no dia 28/01 que estava na garantia, avisei que morava em outro estado mas não fizeram nada, não tinha nada para consertar na loja, poderiam muito bem consertar naquela hora mas deram um prazo de 7 dias úteis para consertar e até agora não deram retorno, não é a 1 vez que o atendimento da ibyte é ruim.Loja: Ibyte Cariri Garden Shopping localizada em Juazeiro do Norte/CE",https://www.reclameaqui.com.br//ibyte-loja-fisica/atendimento-pessimo-e-retorno-nao-realizado_WZW_qd4_OkabSzDB/,2022,1,2,2,52,6,1,1,Ibyte,CE
149458867,Headset gamer GT gamer ,São Paulo - SP,2022-01-09,"Acessórios para Celulares, Tablets e Computadores<->Fone de ouvido<->Ibyte - Loja Física<->Produto com defeito",Respondida,"Hoje estava jogando,do nada um lado do headset começa a falhar,logo em seguida vindo a parar de funcionar o lado esquerdo,já olhei o fio e conectores mas não há nada de errado nem cortado,já tentei entrar em contato mas sem sucesso,desejo a garantia do produto pois ainda está em tempo",https://www.reclameaqui.com.br//ibyte-loja-fisica/headset-gamer-gt-gamer__KYhxQil1dbsl-nz/,2022,1,9,9,1,6,1,1,Ibyte,SP
136607301,LOJA NÃO EFETUA TROCA DE PRODUTOS DENTRO DA GARANTIA / PÉSSIMO ATENDIMENTO,Barras - PI,2022-01-14,Outro Tipo de produto/Serviço<->Ibyte - Loja Física<->Não encontrei meu problema,Resolvido,"Há pouco mais de 3 meses comprei uma cadeira para escritório na Loja em Teresina, um certo dia apresentou um defeito e como moro a 129km da loja, ou seja, outra cidade, entrei em contato com a empresa através de uma rede social que prontamente me atendeu e fez orientações no sentido da solução do problema, no entanto, o tratamento na loja física foi diferente, não irei tratar aqui de detalhes, vou resumir. Com muita dificuldade receberam meu produto, mas 3 dias após entraram em contato e disseram pra eu recolher ""minha cadeira quebrada"" pois a garantia não cobria aquele defeito.Enfim, se a distância é 129km pra ir, seria percorrido 516km de frustração com despesas de combustível, estacionamento, depreciação e TEMPO, na não solução do problema.É triste ver nossos direitos garantidos em leis não serem respeitados por grandes empresas. A EMPRESA NÃO SOLUCIONA OS PROBLEMAS, NÃO RESPEITA O CÓDIGO DO CONSUMIDOR, e nos ficamos em situação de transtorno com tudo isso.",https://www.reclameaqui.com.br//ibyte-loja-fisica/loja-nao-efetua-troca-de-produtos-dentro-da-garantia-pessimo-atendimento_q96r2MNzcu23p3c-/,2022,1,14,14,2,4,1,1,Ibyte,PI
